"article_id","comment_id","parent_comment_id","comment_type","content","author","like_count","dislike_count","reply_count","created_at","scraped_at"
"32","2502","","","하필 조선...","king****","0","0","","2024.07.24. 00:03","2025-06-10 02:37:07"
"32","2503","","","어른 중 절반 정도는 아이가 근처에 있으면 문을 잡았을 거다. 저 또래 아이들은 예측불가니까. 다만 잡지 않았다고해서 여성에게 책임을 묻는건 틀렸다. 제대로 교육받지 못한 아이와 부모의 책임이다.","wldu****","0","0","","2024.07.23. 16:59","2025-06-10 02:37:07"
"32","2504","","","옆으로 열리는 자동문 다세요","holl****","0","1","","2024.07.23. 16:38","2025-06-10 02:37:07"
"34","2505","","","미국마냥 아이가 사고나면 업주보다 보호자들을 우선 처벌해봐. 노키즈존이 왜 생기는지는 생각안하고..","cjm9****","4","0","","2024.07.28. 22:12","2025-06-10 02:38:07"
"34","2506","","","사고가 문제가 아니라 방치하는 부모가 진짜 문제","sinn****","","","","","2025-06-10 02:38:07"
"37","2507","","","애들 때문이 아니라 애들 케어하지 않는 부모들 때문에 노키즈존이 생긴거지","pink****","1","0","","2024.08.05. 12:26","2025-06-10 02:40:10"
"37","2508","","","아이들의 문제가 아니지..엄마아빠 본인들의 문제잖아, 왜 자녀들을 방패삼는지..","kms4****","0","1","","2024.07.29. 10:57","2025-06-10 02:40:10"
"37","2509","","","저도 애 엄마지만 아이없이 다닐땐 아이소리 없는곳 가고 싶어요. ㅜㅜ 니즈를 이해하되 아이들의 서툼이 혐오가 되지는 않았으면 해요. 우리도 다 어릴때 사고치고 배려받고 혼나며 자란 어른이란걸 잊지 말길 
(이러면 꼭 부모잘못이라고 하지만 다수의 부모가 아이를 안가르치고 방치하진 않습니다 .)","kiki****","6","2","","2024.07.28. 12:27","2025-06-10 02:40:10"
"37","2510","","","나라가 쳐 망해봐야  애들귀한줄알지","onew****","3","4","","2024.07.28. 12:09","2025-06-10 02:40:10"
"37","2511","","","별게 다 불편하신 양반이네요ㅋㅋ 그렇게 모든게 불편해서 뭐 세상 살아나 가겠나요?","bidu****","1","5","","2024.07.28. 09:02","2025-06-10 02:40:10"
"37","2512","","","우리 개는 안물어요, 우리 애는 얌전해요.","sall****","1","0","","2024.07.28. 08:35","2025-06-10 02:40:10"
"37","2513","","","이건 사람마다 느끼는게 다른 것 같다. 나도 광고를 수십번 봤지만 아이들이 있을 땐 휴식을 못 취하는 취지는 전혀 느끼지 못했다. 아이들도 어른들도 각자의 휴식개념이 다르다. 노는걸 좋아할 수 도 있고 아무것도 않하는걸 더 선호할 수 도 있는데 이걸 이렇게 아이와 어른의 갈라치기 어감으로 말하는 정 구청장의 의도가 궁금하다.","ki_s****","1","0","","2024.07.28. 08:15","2025-06-10 02:40:10"
"37","2514","","","왜 그럼 애완동물 출입금지도 차별아니냐?","byru****","2","3","","2024.07.28. 07:38","2025-06-10 02:40:10"
"37","2515","","","너희들도 다 어린이시절이 있었단다.. 다 때가 있는거다. 편한거만 쫓는 철없는 어른들아.","song****","3","2","","2024.07.28. 07:23","2025-06-10 02:40:10"
"37","2516","","","자신에 솔직해지자. 평화로운거 맞자나. 평화로운걸 어쩌라구. 왜 굳이 불편하다며 외면하지? 평화롭지만 그 표현이 불편한거겠지. 나랑 여행가기싫어?란 질문 듣는게 불편하겠지. 아이가 그렇게 생각할까봐 불편한거지. 실제로는 애들 두고 여행가고 싶자나?","byru****","8","0","","2024.07.28. 07:18","2025-06-10 02:40:10"
"37","2517","","","자시들만의 휴가가 공감되는 사람들도 있겠지만 나는 참 재미없겠다 싶어 공감이 안가던데. 너무 북적거리는건 싫지만 적당히 어울려도 놀고 남들을 보명서도 웃고, 특히나 해외여행지에가면 각국 아이들이 말이 안통하는데도 어우러져 재밌게 노는걸 보면 너무 보기 좋지않나요?","na52****","8","2","","2024.07.28. 07:05","2025-06-10 02:40:10"
"37","2518","","","시대가 바뀌고 생활방식이 바뀌면 어쩔수없는거 아닌가?비혼및 1인가구가 증가하는 이유만으로 설명 끝이다 그냥 본인 조건에 맞는곳 찾아가면 되는거다~","gold****","1","1","","2024.07.28. 07:01","2025-06-10 02:40:10"
"37","2519","","","수영장 노시니어해야한다 샤워실에서 온수찜질하고 레일끝에서 옹기종기모여 떠들고 프로참견러에 텃세부림 개짜증","sldg****","2","2","","2024.07.28. 06:53","2025-06-10 02:40:10"
"37","2520","","","이건 방치하는 부모 능지 수준때문임...키즈는 늘 뛰고 쏟고 난리를 치게 돼있어 키즈임..단, 부모가 공공장소에서 케어를 해야 함..미개민국 충들은 그걸 안해서 이런 일을 만듦","wt4g****","0","0","","2024.07.28. 06:49","2025-06-10 02:40:10"
"37","2521","","","공감되게 잘만든 광고라는 생각이 들었는데? 귀한 휴가를 쉬지도 못하는 데로 가서 좋다 할 사람 있어? 명절 같은 거지. 취지만 보면 다들 손꼽아 기다려야 할 것 같지만. 제사 안지내고 해외여행 가는 사람들 부러워 하잖아. 홍동백서 놓는게 해외여행 보다 훨씬 재밌다고 정신승리 할래?","whdk****","4","0","","2024.07.28. 06:49","2025-06-10 02:40:10"
"37","2522","","","애들보다  노인들이 더 시끄럽고 젊은것들은 까페와서 이상한짓 하지마  특정연령이 시끄러운게 아니지 특정 인간들이 이상한거임","jewl****","2","0","","2024.07.28. 06:35","2025-06-10 02:40:10"
"37","2523","","","성동구청장 할 일 없나 오지랖이고","kaka****","0","2","","2024.07.28. 06:30","2025-06-10 02:40:10"
"37","2524","","","분리해서 운영하면되지각자 편하게
애들아니어도 다른사람 자체가불편한사람들도있을수있으니","ssll****","2","0","","2024.07.28. 05:58","2025-06-10 02:40:10"
"37","2525","","","애 하나 울거나 떠들거나 뛰기 시작하면 식사나 휴가가 순식간에 난장판이 되는건 사실 키즈전용은 철저하게 따로 분리하는게 맞다고 봄","bade****","22","0","","2024.07.28. 05:51","2025-06-10 02:40:10"
"37","2526","","","창의적이고 당연한 광고까지 불편하다고 하네. 이게 기사거리냐? 이런 광고 보고 세금내는 노예들 낳지 않을까봐 전전긍긍하는거 봐라. 에휴.","euro****","4","0","","2024.07.28. 05:46","2025-06-10 02:40:10"
"37","2527","","","근데 내간 식당 에는 저학년애들이라 그런지 초등생이라 유아랑 같이 오는 식구봤는데  시끄럽지도 않고  잘 가르치던데  잘몬하는 부모들 때문에 잘 하는부모들이 욕먹고 노키즈존 출입금지 당하는건 먼가 좀 아닌듯  식당에서 소란스럽게 할때만  퇴장 시킬수있는 규칙같은걸 법처럼 적용시키는게 낫지 무조건 노키즈존 누구 출입금지 이건 좀 ;;   장사방해 되는 사람들 군말없이 나가주게 만들수있는게 없으니   차단하는거겠지만  그또한  잘하고 잘 가르치는 부모들 까지  욕 먹는 상황이라","anyu****","2","0","","2024.07.28. 05:38","2025-06-10 02:40:10"
"37","2528","","","어제 백화점 식당가에서 부모님이랑 식사하는데 노키즈존은 확실히 필요하다고 느꼈음. 삑하면 고함 지르고, 부모들은 그저 쳐먹기 바쁘고 혼돈의 카오스였음","jsha****","9","2","","2024.07.28. 05:30","2025-06-10 02:40:10"
"37","2529","","","민주당 성동구청장과 민주당 기자들 등등 민주당 인간들아! 저 광고는 미국에서 만들고 전세계 송출하는 광고야! 전세계에서 니들만 불편해 한다.","ship****","3","0","","2024.07.28. 05:23","2025-06-10 02:40:10"
"37","2530","","","우리나라는 이상한데서 개인의 자유를 주장함 ㅋㅋ 아동인권에는 1도 관심없고 자기 불편한것만 생각하니까 노키즈존이 나온거고, 아이들을 무조건적으로 포용하지 못하는 나라이기 때문에 저출산인거지 뭐.. 아이들은 시끄럽고 성가신게 당연하고 그렇더라도 사랑스러운 존재로 받아들여지는 나라가 됐으면 좋겠어요..","mkan****","11","9","","2024.07.28. 04:39","2025-06-10 02:40:10"
"37","2531","","","에어비앤비 때문에 일반숙박업체나 호텔들이 경영난에  허덕인다고 하네요. 에어비앤비 앱을 이용하여 아파트를 숙박시설로 개조, 사업자등록없이 숙박업을 하시는 분들이 많다고 합니다.  결국 탈세의 문제인데,특히 부산 등 관광지에서 심각 하다고 하는데, 정부에서 단속이 있어야 하는게 아닌지.","n97c****","3","1","","2024.07.28. 04:11","2025-06-10 02:40:10"
"37","2532","","","애키우는 부모지만 진짜 개념없는 부모들보면이래서 노키즈존이 생기는 이유가 있구나 싶던데","bokj****","13","0","","2024.07.28. 04:05","2025-06-10 02:40:10"
"37","2533","","","자본주의 사회에서 꼭 모두를 만족시켜야하는 광고를 해야함? 특정 타겟층을 겨냥한 광고는 얼마든지 할 수 있는 자유가 있다고 생각함. 굳이 논란거리라면서 떠들고 부풀려서 해석하는 불편해하는 사람들이 더 비정상으로 보임.","lovu****","11","3","","2024.07.28. 04:00","2025-06-10 02:40:10"
"37","2534","","","자본주의국가에서 노키즈존 광고 내보내는게 뭘 어때서? 꼬우면 이용하지마!","samu****","0","3","","2024.07.28. 03:46","2025-06-10 02:40:10"
"37","2535","","","노패밀리존 하나면 꺅꺅츙 딱딱츙 전부 차단 가능. 패밀히 없이 혼자서 오시는 조용한 노인분들은 이용 가능^^","duoe****","0","2","","2024.07.28. 03:24","2025-06-10 02:40:10"
"37","2536","","","휴가를 조용히 지내고 싶은 사람은 에어비앤비에서 그런 숙소를 찾아갈 수 있다는, 다양한 선택지를 광고하는 걸로 보이는데 무슨 문제라는 건지 이해가 안 되네요.","uncl****","11","3","","2024.07.28. 03:15","2025-06-10 02:40:10"
"37","2537","","","댓글은 이래도 아이와 돌아다니면 다들 참아주고 배려해주고 아이의 사회화를 위해 고구분투하고 있는 엄마에게 모진 소리안하는거 알고 있습니다. 물론 20대 핫플은 그들의 공간으로 존중해 주면 서로 편하죠. 그럼에도 노키즈존으로 차별의 정당화라는 명제를 받아들이는건 다른 문제죠. 공간의 차별화를 인정하면 모든 이들이 그 대상이 된답니다. 누구나 지나 온 어린 시절과 도래 할 노인의 시절이 있습니다.","jfir****","4","1","","2024.07.28. 03:13","2025-06-10 02:40:10"
"37","2538","","","애들이 시끄러운건 옛날이나 지금이나 똑같지만, 부모들이 어떻게 행동하느냐는 1980 년대 와 지금 이 천지차이다","circ****","5","0","","2024.07.28. 03:03","2025-06-10 02:40:10"
"37","2539","","","저 광고는 미국 에어비앤비의 광고이고, 미국은 다양성을 존중하는 나라임. 그래서 아이와 함께하는 가족들을 존중하는 만큼 아이를 배제하고픈 사람들도 똑같이 존중한다. 가족여행의 정점인 크루즈에는 패밀리 존과 더불어 어덜트온리 라운지와 풀이 있고, 어덜트온리 리조트나 호텔, 레스토랑도 심심치 않게 있다. 미국인들은 저걸 차별로 느끼지 않는다. 단지 선택의 폭이 넓다고 느낄 뿐이다.","dran****","7","2","","2024.07.28. 02:49","2025-06-10 02:40:10"
"37","2540","","","초저출산으로 걱정이 많은데 굳이 저런 광고를 만든 업자는 생각이 있는거임?","klar****","0","2","","2024.07.28. 02:46","2025-06-10 02:40:10"
"37","2541","","","그냥 식당이라 생각하지말고 19금이라고 생각하면 마음이 편할듯...노키즈라는 단어자체가 문제같은데 난 어디서 39세 이상 출입가능 봄 ㅋㅋㅋ  그냥 그거보고 기분 안나빴는데 입구에 19세이상 출입가능이라고 하면 기분이 덜 나쁘지 않을까? 솔직히 성인게임방 이런거 있는데 애들은 출입못해...","zocb****","1","0","","2024.07.28. 02:46","2025-06-10 02:40:10"
"37","2542","","","깊으면 애들 없잖나? 키 제한을 둬 버리든지.. 눈치껏^^","blue****","0","0","","2024.07.28. 02:16","2025-06-10 02:40:10"
"37","2543","","","애들이 싫다기보다는    애들  방패삼아  진상짓하는  애미애비가 싫은거","yimb****","0","0","","2024.07.28. 02:14","2025-06-10 02:40:10"
"37","2544","","","부모도 지 자식 피곤해한다는 광고던데ㅋ","sall****","1","0","","2024.07.28. 02:10","2025-06-10 02:40:10"
"37","2545","","","현실적인 광고는 맞는데","psp8****","2","0","","2024.07.28. 02:03","2025-06-10 02:40:10"
"37","2546","","","저 광고보고 말나올줄 알았음~  요즘 어떤 세상인데 저런광고를 만들었나했네용","herm****","2","3","","2024.07.28. 01:55","2025-06-10 02:40:10"
"37","2547","","","불편하고 거추장스러운 존재들로부터 나중에 연금 받아먹을거면서… 뻔뻔하고 이기적이다 정말. 사회연금 0원도 안받고 거부할 사람만 노키즈 외쳐라.","rain****","3","4","","2024.07.28. 01:46","2025-06-10 02:40:10"
"37","2548","","","안그래도 광고 보면서 띠용했는데 역시... 근데 사람들 반응을 또 다르게 역시 ㅋㅋㅋ 그냥 이 나라는 소멸되는 게 맞음","yunj****","1","2","","2024.07.28. 01:37","2025-06-10 02:40:10"
"37","2549","","","부모들이 애들 가정교육을 잘 시키면 노키즈존이 왜 필요하겠나?","momo****","13","1","","2024.07.28. 01:21","2025-06-10 02:40:10"
"37","2550","","","우리도 다 아기때가  있었고, 우리도 다 시끄럽게 커왔다.  애들이  고만고만 돌아다니고 그런거지' .  너무 심하고'  위험 하지만 않으면 애들 시끄러워도 잘좀 참아주자~  외국에선 공공장소서 애기 울면 사회구성원들이 같이 달래주는데~   아기들도 나중 사회구성원이 되도록 어른들이 본보기로 잘 보여주자'","fing****","6","5","","2024.07.28. 01:17","2025-06-10 02:40:10"
"37","2551","","","무슨 마음인지 아주 잘 알지만 광고는 좀 불편했다","swm0****","3","2","","2024.07.28. 01:08","2025-06-10 02:40:10"
"37","2552","","","사람들이 원하는거 제공하는거지 무슨 민간기업이 노키즈존 조장운운하고있어. 한국일보는 어떻게든 사회구성원들 사이를 이간질하고 악마화하고 갈등부추기는게 존재이유임?","rogo****","1","1","","2024.07.28. 01:05","2025-06-10 02:40:10"
"37","2553","","","광고보는데 불편하더라고요.... 아동혐오 ㅠㅠ","peac****","1","2","","2024.07.28. 01:04","2025-06-10 02:40:10"
"37","2554","","","나도 돌쟁이 아가키우는데 이해감 아기 뭐라도 구경시켜주면 애들은 소리지르고 돌아다닐라하고 울고불고 부모인 나도 시끄럽고 눈치보이는데 아기없이온 사람들은 얼마나 더할까 싶음 노키즈존 때론 야박하게 느껴지면서도 이해된다 ㅠㅠ","boy1****","6","1","","2024.07.28. 01:03","2025-06-10 02:40:10"
"37","2555","","","극성맞고 무개념 어른ㅅㅋ들때매 이 지경이 되었지","ekzm****","0","0","","2024.07.28. 00:50","2025-06-10 02:40:10"
"37","2556","","","애들키우는 사람들끼리는 그게 어느정도 이해되고 동질감 느끼고 배려가 되거든 왜냐 항상 주변 애들소음에  귀가 익숙해있을테니 그러나 애들 다키운지 오래고 혼자있어보거나 조용함에 익숙한 사람들은 애들 소음이 스트레스로 다가온다","yums****","7","0","","2024.07.28. 00:44","2025-06-10 02:40:10"
"37","2557","","","다같이 살아가는 세상 이해하면서 살면되지.. 요즘 엄마아빠들 자기애 귀하다고 오냐오냐 하는것도 문제긴하지! 근데.. 요즘 젊은애들 본인만 중요하고 본인 개인주의적으로 행동하는거 얼마나 꼴사나운지 아냐? 그런 사고에서 비롯된게 바로 노키즈존이다. 지네들 이기적인건 생각도 안하고.. ㅉㅉ 너네도 오냐오냐 자란 아이들의 결과물인거다~","lulu****","3","1","","2024.07.28. 00:44","2025-06-10 02:40:10"
"37","2558","","","무식한 사람들 많네 걔네들이 커서 노30대존 노시니어존 만들었을때 욕하지 말길","tlst****","5","2","","2024.07.28. 00:11","2025-06-10 02:40:10"
"37","2559","","","웬만한 리조트는 Adult Only Pool 있는데 호들갑은..","ti******","7","1","","2024.07.28. 00:09","2025-06-10 02:40:10"
"37","2560","","","이 광고 송출된지가 언제인데...","kyt1****","2","1","","2024.07.28. 00:06","2025-06-10 02:40:10"
"37","2561","","","선택의 범위를 알려주는거같은데 별걸다 문제삼는다.","lemo****","20","3","","2024.07.28. 00:00","2025-06-10 02:40:10"
"37","2562","","","별거 가지고 다 시비걸고 난리들이구먼","wire****","1","1","","2024.07.28. 00:00","2025-06-10 02:40:10"
"37","2563","","","애들피할려고 일부러 길도 돌아가는 나","jihw****","0","0","","2024.07.27. 23:56","2025-06-10 02:40:10"
"37","2564","","","맘충들이 자초한거임. 예의있는 부모들도 있지만 애들이 공공장소에서 민폐끼쳐도 방임하는 맘충들 심심찮게 봄.","ente****","0","0","","2024.07.27. 23:48","2025-06-10 02:40:10"
"37","2565","","","ㅋㅋㅋ 노키즈존? 니들 그 한치도 손해안보려는 자의식 보면. 니들 어렸을때 얼마나 주변에 민폐엿을지 보인다. 아이러니하지 않니? 어릴때 노키즈 존이 필요 했을 놈들이 어른되면 지들 시끄럽다고 노키즈존 원하고 나처럼 조용했던사람은 애들이 그러려니 하고.","ha0r****","3","5","","2024.07.27. 23:46","2025-06-10 02:40:10"
"37","2566","","","아이. 노인. 장애인. 다음에는 중년.  나중에는 20대 키크고 잘생기고 매너넘치는 남녀 빼고 다 금지 ㅎㅎ","geuz****","0","0","","2024.07.27. 23:36","2025-06-10 02:40:10"
"37","2567","","","광고내용이.. 애엄마들이 모처럼 모여 호캉스갔는데 호텔수영장에서 까지 아이들에 둘러싸여있음 힐링이 안되지않겠냐 이런 뜻인데 무슨 노키즈존 조장이야.. 회사원이 휴가가는데 노트북 끼고 가고싶지 않지 않냐랑 같은 뉘앙스인데 서로 혐오좀 그만하자 아군이다..","yln1****","108","9","","2024.07.27. 23:22","2025-06-10 02:40:10"
"37","2568","","","요새부모들 아이들 그래 키움 안돼요 나중에 니가 다 받는다 윤리 도덕부터  가르켜라 후회안할라마","dude****","5","2","","2024.07.27. 23:15","2025-06-10 02:40:10"
"37","2569","","","노키즈존 조장한다고 욕할 문제는 아님ㅇㅇ 나도 애있지만 서도 이걸 굳이 편가르면서 욕한다?ㅋㅋㅋㅋ 진지하게 애있는 부모입장서도 노키즈존 이해하는데 뭔..  다 자기들 돈쓰고오는거고 존중받길 원하잖냐..","mars****","18","4","","2024.07.27. 23:15","2025-06-10 02:40:10"
"37","2570","","","우리애들은 이미 키즈가 아니라 상관없다만.. 세상이 점점 각박해지긴하네","wint****","6","6","","2024.07.27. 23:13","2025-06-10 02:40:10"
"37","2571","","","노키즈 존 굿","jgjs****","4","0","","2024.07.27. 23:09","2025-06-10 02:40:10"
"37","2572","","","엄마들이 버릇없는 아이로 만든다 그애들은 커서 정말 문제다~ 요즘 엄마들은 나라를 망친다","with****","4","1","","2024.07.27. 23:08","2025-06-10 02:40:10"
"37","2573","","","싫은건 싫은거다…. 너무 시끄러워서 참기 힘들다 ㅜ 키즈존 강요마라 제발","yuba****","5","1","","2024.07.27. 23:08","2025-06-10 02:40:10"
"37","2574","","","노키즈존도 있고.키즈존도 있으니 아무문제 얷다. 노시니어존도 있는데.뭐가 어때서.","baca****","2","0","","2024.07.27. 23:08","2025-06-10 02:40:10"
"37","2575","","","사패도 아니고 애를 첫눈에 보고 싫어하는 사람이 있겟냐??? 애먼대로 물타지 마라. 사람들이 타인이 싫어하는 짓을 하니까 싫어할수 밖에 없는거다. 안하게 못하게 니들이 안.못 가르치잖아","news****","5","1","","2024.07.27. 23:04","2025-06-10 02:40:10"
"37","2576","","","에어비앤비 광고 다 잘 만든거 같아요","taeh****","4","1","","2024.07.27. 23:03","2025-06-10 02:40:10"
"37","2577","","","본인들도 어린시절이 있었을텐데, 지금 본인이 어른이라고 아이들을 극혐이라고 하는건 정말 웃기는 얘기.","crew****","7","2","","2024.07.27. 23:00","2025-06-10 02:40:10"
"37","2578","","","예의바른 아이들은 있어도 피해오는게 없음 되바라지고 예의없는 아이와 부모로 인해 생긴 노키즈존","pink****","4","0","","2024.07.27. 23:00","2025-06-10 02:40:10"
"37","2579","","","나만 광고 잘찍었다고 생각하는건가","daeg****","8","2","","2024.07.27. 22:54","2025-06-10 02:40:10"
"37","2580","","","애들이 무슨 죄가 있냐. 애들이 거부당하게 만드는 그 부모들이 문제지","jon7****","5","0","","2024.07.27. 22:53","2025-06-10 02:40:10"
"37","2581","","","키즈풀 패밀리풀잇는 펜션은 그것대로 부각해서 광고하듯이 똣같이 노키즈 펜션도 잇을수잇는거지 누군가에는 조용히쉬고싶은 공간이 필요할수잇는거 아닌가 어이없네  노스모킹 노반려동물 다 타인을 배려해서 나오는 옵션이라고는 생각을 못함?","sson****","5","1","","2024.07.27. 22:51","2025-06-10 02:40:10"
"37","2582","","","노틀늬존이 시급하다","soul****","0","0","","2024.07.27. 22:45","2025-06-10 02:40:10"
"37","2583","","","한국기자 종특.... 조회수 높이는데 탁월한 키워드 : 군대, 문신, 자전거 (자라니), 애견인, 무개념 부모, 흡연, 기독교, 특정지역, 여성가족부, 노인 교통사고, 청소년 범죄 등등.....조회수도 높이면서, 사회를 분열시키고,혐오를 조장하고, 분노게이지를 높이는데 탁월한 소재를... 대충 퍼와서 기사로 툭 던지면.......일반인들이 댓글로 분노 폭발..........한국기자가 가장 큰 보람을 느끼는 순간.....(이런 소재는 답도 없긴 하지만 뭐 생계가 걸린 중요한 이슈도 아닌 단지 조그 불편한것들일 뿐)","uner****","7","0","","2024.07.27. 22:41","2025-06-10 02:40:10"
"37","2584","","","다 만들자. 노고졸존, 노전문대존, 노지잡대존, 노중소기업충존, 노알바존, 노무주택자존. 노연봉3000따리존. 노국산차존…노추남존. 노비정규직존.. 어때? 저학력에 저학벌에 저소득으로 인해 차별 받는 개돼지들이 오히려 차별을 조장하는 현실이라니.. 이러니 개돼지월드지. 웰컴 투 개돼지 월드~~","foal****","10","4","","2024.07.27. 22:35","2025-06-10 02:40:10"
"37","2585","","","민폐 끼치게끔 아이들을 방치한 부모들이 문제다. 호텔 또는 식당에서 그런 부모에게 두번 경고를 주고 세번째 퇴장시켜야한다. 호텔이나 식당에서 고객들이 애들한테 시달리지 않게 하우스 룰을 정하는 권리는 주인장에게 있는 것이다.","hkki****","7","1","","2024.07.27. 22:34","2025-06-10 02:40:10"
"37","2586","","","난 아이둘 엄마인데...느무 공감되던데 ㅠ","psur****","15","1","","2024.07.27. 22:24","2025-06-10 02:40:10"
"37","2587","","","자기 아이가 말썽피우면 당연히 남들은 짜증납니다, 더도말고 딱 애니까 꾹참고 봐주는것뿐이에요","kk93****","7","1","","2024.07.27. 22:16","2025-06-10 02:40:10"
"37","2588","","","맞잖아","ysw8****","2","0","","2024.07.27. 22:10","2025-06-10 02:40:10"
"37","2589","","","무인도로   가서들   놀다와라.  좋잖아?","spoo****","2","0","","2024.07.27. 22:09","2025-06-10 02:40:10"
"37","2590","","","그라고 말을 정확히 똑바로해~ 애 자체가 문제가 아니고 애가 즈그집에서 최고존엄으로 떠받들어 키워져가지고 타인 남은 전혀 고려를 못하니까 타인들이 불쾌한거 아니냐","news****","20","1","","2024.07.27. 22:08","2025-06-10 02:40:10"
"37","2591","","","노존이 없어도 알아서 잘 여행가고 먹고 자고 해야 되는데 잘 키우지도 배우지도 못하는  너네들 덕분에 생긴거야  탓하지마라","lopm****","1","0","","2024.07.27. 22:01","2025-06-10 02:40:10"
"37","2592","","","아줌마는 어떻게 안되냐.... 하....","kims****","1","1","","2024.07.27. 21:59","2025-06-10 02:40:10"
"37","2593","","","노아줌마존도 필요. 식당이나 카페에서 주위사람 신경도 안쓰고 시끄럽게 떠들고 매너없이 행동하는거 보면 극혐","paul****","3","1","","2024.07.27. 21:55","2025-06-10 02:40:10"
"37","2594","","","기자가 또 xx네 분란조장하지마라 이런걸로","mibs****","4","1","","2024.07.27. 21:38","2025-06-10 02:40:10"
"37","2595","","","맞는 말 아니가?애들 떠들고 뛰는거 그냥 참아주는거지..휴식하러 비싼둔 들여 가는데 조용히 쉬고 싶지.","6176****","5","0","","2024.07.27. 21:37","2025-06-10 02:40:10"
"37","2596","","","내 자식,가족이 아닌바에야 아이들이 없으면 평화로운건 당연한 누구나 아는거 아니냐 뭘 씨잘데없데 일일히 토를다냐. 기자 니 생각엔 안그럼? 누군지 모르는 애들이 수십명 니 휴가지 옆에서 난리치고 댕기면 평화롭냐?","news****","18","1","","2024.07.27. 21:33","2025-06-10 02:40:10"
"37","2597","","","애들 때문에 기분 잡치는게 아니라 애들 방치하고 스마트폰에 코박고 있는 부모들 때문에 기분잡치는건데","barb****","4","1","","2024.07.27. 21:26","2025-06-10 02:40:10"
"37","2598","","","이 또한 학대 아닌가 이 세상은 모순이다 그리고 애들 통제 교육 시부리는 것들은 셋중에 하나다 애가 선천적으로 온순하고 말 잘들어~  부모가 복받은거지 둘째는 애를 학대해~ 셋째는 애를 안키워봤어","pent****","0","0","","2024.07.27. 21:22","2025-06-10 02:40:10"
"37","2599","","","우리는 어렸을때 공동체의 중요성과 어른에 대한 공경을 배우며 자랐는데 요즘애들은 너는 소중한 존재야, 네가 하고 싶은걸 해라고 교육받으며 자란다. 민폐를 끼칠 때도 많다. 아이들의 문제가 아니고 부모들의 문제이다. 민폐를 끼치는 애들을 보면 자기아이들만 소중하고 방관하는 부모가 뒤에 있다","choi****","10","2","","2024.07.27. 21:15","2025-06-10 02:40:10"
"37","2600","","","아이가 통제안되서 부모가 그자리에서 귀빵망이 후릴수 있는 사회라면 노키즈존같은건 없음","rook****","5","2","","2024.07.27. 21:11","2025-06-10 02:40:10"
"37","2601","","","아이들은 잘못없다 통제 못하고 지 자식만 귀하게 여기는 부모가 문제고 그래서 노키존이 탄생함","rook****","2","0","","2024.07.27. 21:09","2025-06-10 02:40:10"
"37","2602","","","애들 하는 짓 혐오스러","byun****","0","1","","2024.07.27. 21:06","2025-06-10 02:40:10"
"37","2603","","","속초아파트에 애들델고 불법민박으로 온인간들~~건물에불법민박단속 글을읽고 몰래쪽팔리게 애들델고 오고싶냐~~국민신문고웹에 사진찍고호수 올리면 바로경찰단속나온것도 모르고 걸려봐라 ㅋ2천만원벌금에 그돈으로 애들에게 좀더좋은환경을보여주던지 공동주턕단지에들어와 지들은안걸린다?  ㅋㅋ 와바라 요즘단속주민포상신고니깐~~공익방송에도 나오는데도 이런인간들 바퀴벌레수준임 쓰레기재활용없이 마구던지기에 음식물쓰레기도~~오는인간들 바퀴벌레수준~~속초호텔 남아돈다 인간들아올때가없어 몆푼싸다고 몰래기어들어오냐","leno****","0","0","","2024.07.27. 21:00","2025-06-10 02:40:10"
"37","2604","","","아이들이 문제가 아니라 교육하는 부모가 문제이지. 아이들이 없는곳은 미래가 없는곳이지. 본인들도 다 어린시절이  있었지. 어른이라고 조절이 다 되는것도 아닌데","7310****","3","0","","2024.07.27. 20:57","2025-06-10 02:40:10"
"37","2605","","","요즘 애들 하는 짓+부모 한술 더뜨는거보면 노키즈존 인기있는 이유가 있다.","wpwl****","16","1","","2024.07.27. 20:55","2025-06-10 02:40:10"
"37","2606","","","아이들이 인구에서 마이너가 되는 이상, 다수가 아닌 소수는 언제나 묵살하고  무시하는 한국에서는 이제 굉장히 나쁜 일들만 벌어질 겁니다. 한국에서 소수자에 속하면 살아남을 수가 없음.","laic****","8","1","","2024.07.27. 20:53","2025-06-10 02:40:10"
"37","2607","","","요즘 이상한 부모들이 있다보니.. 애들도 어이없구..막무가내! 나도 노키즈 노스모킹존 따져보고 싶다!","dkek****","1","0","","2024.07.27. 20:48","2025-06-10 02:40:10"
"37","2608","","","모든 어린이들의 부모는 아니고 극히 일부 진상 부모들이 문제인데 그 진상을 막을 수 있는 수단이 있어야 하고 그 방법중 하나는 같은 어린이가 있는 부모들이 진상 퇴치에 좀더 노력해야할거로 보입니다. 그 일부 진상들 때문에 착하고 선한 부모님들이 피해를 보고 있습니다.","beed****","3","0","","2024.07.27. 20:44","2025-06-10 02:40:10"
"37","2609","","","애 있으면 무슨 큰 벼슬하는 것처럼 무례하고 민폐끼치면서 특권의식 가진 사람들 많다. 시끄럽고 남 배려없는 애들도 싫지만 그 부모들이 더욱 싫다. 애 있으면 남 피해주면서도 당당하도 되는 거냐.","kh34****","20","9","","2024.07.27. 20:39","2025-06-10 02:40:10"
"37","2610","","","지들은 어린시절이 없었지? ㅎ 기가찬 놈들이네","seak****","7","3","","2024.07.27. 20:33","2025-06-10 02:40:10"
